protein,n,skew_raw,skew_log,improved
Kallikrein-12,155,1.3339994803550732,-1.0762621827102412,TRUE
Kallikrein-13,155,0.21461343496056082,-5.105325311451353,FALSE
Kallikrein-14,155,1.6486747250867007,-3.920197781012603,FALSE
Kallikrein-4,155,-0.6825484243246152,-3.3049005298249052,FALSE
Kallikrein-5,155,12.136470612419503,10.88448152930205,TRUE
Kallikrein-6,155,0.3198423839041463,-2.6970854487134273,FALSE
Kallikrein-7,155,8.369871835461668,6.221471214792589,TRUE
Kallikrein-8,155,2.02256136224931,-3.491805632107262,FALSE
Kallistatin,154,0.16512591232575785,-0.7811926546751453,FALSE
Kelch-like ECH-associated protein 1,155,0.1855743493915891,-0.7665445670733587,FALSE
"Keratin, type I cytoskeletal 18",155,1.2224188377719534,-3.034517421395362,FALSE
Killer cell immunoglobulin-like receptor 2DL4,155,9.392643895856537,2.572436158752197,TRUE
Killer cell immunoglobulin-like receptor 3DL2,155,4.2490900951608035,0.6992282654356333,TRUE
Killer cell immunoglobulin-like receptor 3DS1,155,4.113039520729638,-1.0823346413108625,TRUE
Killer cell lectin-like receptor subfamily F member 1,155,3.7626764125423935,0.07096548475818407,TRUE
Kin of IRRE-like protein 3,155,4.669371784945624,-0.3761936150395637,TRUE
Kinesin-like protein KIF23,155,10.1992150421382,2.8999248834912064,TRUE
Kininogen-1,154,1.6483968906856672,-0.30145010850435505,TRUE
Kremen protein 2,155,1.6076178835203194,-4.854621311032723,FALSE
Kunitz-type protease inhibitor 1,155,2.109148690327338,-4.849492941911951,FALSE
Kunitz-type protease inhibitor 2,155,3.7118126470922554,-1.5334232648557165,TRUE
Kynureninase,154,1.1095328703617222,0.47843866824994113,TRUE
L-Selectin,154,0.609821723160036,0.044110136699438814,TRUE
L-lactate dehydrogenase B chain,154,1.7086671749654747,0.5407504986294568,TRUE
Lactadherin,154,6.910929511913885,1.3625622221362064,TRUE
Lactoperoxidase,154,1.496664595870004,0.4887528230264355,TRUE
Lactotransferrin,154,2.353105782479272,0.3742705223024013,TRUE
Lamin-B1,154,6.514105488692387,3.196681508317397,TRUE
Laminin,154,7.0201213579716155,3.317234193342721,TRUE
Latent-transforming growth factor beta-binding protein 4,155,-0.3655974156840594,-3.41786899827438,FALSE
Layilin,154,12.37339614747772,9.066140233503857,TRUE
Legumain,154,0.6604474151167248,0.13035823013625164,TRUE
Leptin,154,2.0798352208802364,1.0908787209705302,TRUE
Leptin receptor,154,0.28522287636380717,-1.0463075195574991,FALSE
Leucine carboxyl methyltransferase 1,155,9.604770572998682,-0.04059407517730399,TRUE
Leucine-rich repeat serine/threonine-protein kinase 2,155,0.41722602096220557,-2.8793268101585623,FALSE
Leucine-rich repeat transmembrane neuronal protein 1,155,10.729376100091358,7.996827959568596,TRUE
Leucine-rich repeat transmembrane neuronal protein 3,155,6.274378355905454,3.9749492865641063,TRUE
Leucine-rich repeat transmembrane protein FLRT1,155,2.459190653723745,-1.0998720781562843,TRUE
Leucine-rich repeat transmembrane protein FLRT2,155,1.1710715907722724,-7.052645075715345,FALSE
Leucine-rich repeat transmembrane protein FLRT3,155,0.6255630517126604,-3.7512671864471407,FALSE
Leucine-rich repeats and immunoglobulin-like domains protein 3,155,0.6373493636282439,-5.474562198584119,FALSE
Leukemia inhibitory factor receptor,154,3.8365651398430374,1.5832146923813804,TRUE
Leukocyte immunoglobulin-like receptor subfamily B member 1,155,-0.05118706515933246,-2.486687124419224,FALSE
Leukocyte immunoglobulin-like receptor subfamily B member 2,155,1.1203199894645406,-2.6062952900155154,FALSE
Leukocyte surface antigen CD47,155,2.0524922441489357,-0.7315079761068994,TRUE
Leukotriene A-4 hydrolase,155,3.4604308682204428,-0.09126458701612361,TRUE
Ligand-dependent nuclear receptor corepressor-like protein,155,7.265298866516944,3.084346305063243,TRUE
Limbic system-associated membrane protein,154,0.5816707401345153,-0.08556993387198215,TRUE
Lipopolysaccharide-binding protein,154,0.6433947756597614,-0.27378633523723966,TRUE
Lithostathine-1-alpha,154,7.1810330746485995,3.935221805791694,TRUE
Low affinity immunoglobulin epsilon Fc receptor,155,0.2998602581784011,-2.5064829138102613,FALSE
Low affinity immunoglobulin gamma Fc region receptor II-a,155,0.4452846606989575,-0.8980321898785276,FALSE
Low affinity immunoglobulin gamma Fc region receptor II-b,155,1.9624847792967466,0.3402444496155258,TRUE
Low affinity immunoglobulin gamma Fc region receptor III-B,155,1.7602298044815163,0.09922680197091126,TRUE
Low molecular weight phosphotyrosine protein phosphatase,154,4.207860831971611,1.1505209944026307,TRUE
Low-density lipoprotein receptor,154,5.6428576873572425,3.878772817803945,TRUE
"Low-density lipoprotein receptor-related protein 1, soluble",155,1.0464295102283359,-6.404404800143581,FALSE
Low-density lipoprotein receptor-related protein 1B,155,-0.19232140753728677,-7.927461402284527,FALSE
Low-density lipoprotein receptor-related protein 8,155,1.1032201663950947,-3.5489243437593814,FALSE
Lumican,154,0.567279892711201,0.012540972314658342,TRUE
Luteinizing hormone,154,3.7724552317551643,2.4127729191496607,TRUE
Ly6/PLAUR domain-containing protein 3,155,2.284856192393801,-0.39613590728393877,TRUE
Lymphatic vessel endothelial hyaluronic acid receptor 1,155,10.254304797490544,5.813894400921997,TRUE
Lymphocyte activation gene 3 protein,155,3.8312804815041446,-1.2595606587564872,TRUE
Lymphocyte antigen 86,155,-0.05498050971678351,-4.778711667128392,FALSE
Lymphotactin,154,7.666873639139099,5.20075426602701,TRUE
Lymphotoxin alpha1:beta2,155,1.4336989756042657,-0.046266675816300076,TRUE
Lymphotoxin alpha2:beta1,155,1.787966707616999,-3.3917157546544434,FALSE
Lymphotoxin-alpha,154,3.854272320584604,2.409259838750303,TRUE
Lysosomal protective protein,154,0.8598895748565065,0.16046383353396884,TRUE
Lysosome membrane protein 2,154,4.986279003061661,2.822096802245996,TRUE
Lysozyme C,154,7.489955418681958,4.980792285297535,TRUE
MAP kinase-activated protein kinase 2,155,2.663202681082658,-1.5380885233049983,TRUE
MAP kinase-activated protein kinase 3,155,12.393333982560451,7.5631193781638455,TRUE
MAP kinase-activated protein kinase 5,155,10.640022538153435,1.76151731661301,TRUE
MHC class I polypeptide-related sequence A,154,0.6468021477537412,0.03495977009108547,TRUE
MHC class I polypeptide-related sequence B,154,9.62047684916629,2.391464409750629,TRUE
Macrophage colony-stimulating factor 1,155,11.188322806474435,0.10715245603045224,TRUE
Macrophage colony-stimulating factor 1 receptor,154,9.083841265892195,5.675128914506807,TRUE
Macrophage mannose receptor 1,154,2.3984815510365856,1.0238517980222905,TRUE
Macrophage metalloelastase,155,1.0418094442839183,-1.1365312703218244,FALSE
Macrophage migration inhibitory factor,154,1.694737604244608,1.0027603768048465,TRUE
Macrophage scavenger receptor types I and II,154,4.305751463680842,1.9985878504015993,TRUE
Macrophage-capping protein,154,6.053415139209744,3.8226597345583713,TRUE
Macrophage-stimulating protein receptor,154,1.0002109935516212,0.6469838537320594,TRUE
"Malate dehydrogenase, cytoplasmic",154,3.685331309996484,1.2812261620043432,TRUE
Mammaglobin-B,155,-0.7051713322557845,-8.31530119292547,FALSE
Mannan-binding lectin serine protease 1,155,1.421325123969662,-3.0252680646218377,FALSE
Mannose-binding protein C,154,2.9068620238612852,0.15930666660860315,TRUE
Mast/stem cell growth factor receptor Kit,154,0.9147870240640068,0.015167112660380266,TRUE
Matrilin-2,155,0.4598620109608757,-6.193912829984404,FALSE
Matrilin-3,155,-0.0603180963757238,-2.871992477962783,FALSE
Matrilysin,155,0.46066534122154745,-1.6280006765940802,FALSE
Matrix extracellular phosphoglycoprotein,154,10.266746640388968,7.0598442658924405,TRUE
Matrix metalloproteinase-14,155,3.995803588927703,1.1151966951574908,TRUE
Matrix metalloproteinase-16,155,5.534067008972253,0.4014618721867215,TRUE
Matrix metalloproteinase-17,155,0.8309053575683711,-2.9577137773044684,FALSE
Matrix metalloproteinase-9,155,7.6904514486184015,2.716539111567317,TRUE
Mediator of RNA polymerase II transcription subunit 1,155,0.5418073857968286,-8.650316014643852,FALSE
Megakaryocyte-associated tyrosine-protein kinase,154,4.350348027926688,2.0510428405590457,TRUE
Melanoma-derived growth regulatory protein,154,0.8984150458634205,0.3590167250023974,TRUE
Membrane frizzled-related protein,154,1.0796726332655546,0.557444239453604,TRUE
Membrane metallo-endopeptidase-like 1,155,0.8752824504115562,-1.4073098080053252,FALSE
Mesothelin,154,11.99476354219979,6.584607812296116,TRUE
Metalloproteinase inhibitor 1,155,8.793962864560518,3.716361603077549,TRUE
Metalloproteinase inhibitor 2,155,9.402252663926546,2.91354686647979,TRUE
Metalloproteinase inhibitor 3,155,1.4324318055284784,-0.17101140774588053,TRUE
Methionine aminopeptidase 1,155,0.35526490683011663,-1.5228245881057443,FALSE
Methionine aminopeptidase 2,155,4.928338651735466,-1.8790735015641935,TRUE
Methyl-CpG-binding domain protein 4,155,-0.970935785625365,-3.8184056199470233,FALSE
Microtubule-associated protein tau,154,7.138531956098398,4.4605166312099565,TRUE
Midkine,154,7.339522928180902,2.7146720971406215,TRUE
Mitochondrial glutamate carrier 2,155,0.8289439943470056,-1.8599627850726823,FALSE
Mitochondrial import inner membrane translocase subunit TIM14,154,1.6291962999354919,0.6573722823344257,TRUE
Mitogen-activated protein kinase 1,155,5.889259025980721,1.9155614274866384,TRUE
Mitogen-activated protein kinase 11,155,8.917536367574845,3.133551997885417,TRUE
Mitogen-activated protein kinase 12,155,6.90648492792543,2.0351351288097623,TRUE
Mitogen-activated protein kinase 13,155,5.3394608461702395,1.259711864639925,TRUE
Mitogen-activated protein kinase 14,155,-0.3232856224231639,-2.3305426319921505,FALSE
Mitogen-activated protein kinase 3,155,1.6078202270370208,-0.7425693853248623,TRUE
Mitogen-activated protein kinase 8,155,5.830296040480724,1.4595362341001787,TRUE
Mitogen-activated protein kinase 9,155,5.67335553748774,2.21893277510733,TRUE
Mitogen-activated protein kinase kinase kinase 7:TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 fusion,155,1.361758816763708,0.25455180243315123,TRUE
Moesin,154,10.045636638825798,3.8470202382177585,TRUE
Mothers against decapentaplegic homolog 2,155,2.946754491324083,-0.11866912685849415,TRUE
Mothers against decapentaplegic homolog 3,155,1.3510039509978857,-1.0968642592100644,TRUE
Mucin-1,155,6.607482890168226,0.7620851887182329,TRUE
Muellerian-inhibiting factor,154,1.01882892702629,-0.09439920237257247,TRUE
Myc proto-oncogene protein,154,5.17687068707225,2.5541016484889303,TRUE
Myeloblastin,155,2.008658234286231,-0.5659657584244312,TRUE
Myeloid cell surface antigen CD33,155,2.8793660700807666,-0.5748702318074821,TRUE
Myeloperoxidase,154,0.915199415457169,-1.3910704324669616,FALSE
Myoglobin,154,0.6336889720749098,0.10440095755698696,TRUE
"Myosin-binding protein C, slow-type",155,1.6655920609937334,0.5171897553797602,TRUE
N-acetyl-D-glucosamine kinase,154,1.8494371207396418,0.6811801153445092,TRUE
N-acetylglucosamine-6-sulfatase,154,4.343702706973661,1.4551637287069648,TRUE
N-acylethanolamine-hydrolyzing acid amidase,154,1.9004083455712049,0.0670709668108859,TRUE
N-terminal pro-BNP,154,2.0192160769148506,0.6089503936646972,TRUE
NAD-dependent protein deacetylase sirtuin-2,155,5.383526101006945,0.16283857624951664,TRUE
NADPH--cytochrome P450 reductase,154,8.810329016631504,2.6835805821605887,TRUE
NKG2-D type II integral membrane protein,155,8.881116144859048,0.17748224295883866,TRUE
NKG2D ligand 1,155,9.417440909371583,2.910183906612872,TRUE
NKG2D ligand 2,155,6.449815385515244,2.7984591465755115,TRUE
NKG2D ligand 3,155,2.4956350683368203,-2.0104970309458063,TRUE
NSFL1 cofactor p47,155,4.515046401120376,1.3851429759787521,TRUE
NT-3 growth factor receptor,154,2.2410028181561117,0.9540098368254405,TRUE
Nascent polypeptide-associated complex subunit alpha,154,4.7072939376509435,1.3210679982424034,TRUE
Natural cytotoxicity triggering receptor 1,155,3.3428861733804762,-1.544986417699602,TRUE
Natural cytotoxicity triggering receptor 2,155,-0.6160080199113365,-2.215509457080039,FALSE
Natural cytotoxicity triggering receptor 3,155,6.39178336660715,2.717886256826397,TRUE
Natural killer cell receptor 2B4,155,12.144844421680967,8.9091905566062,TRUE
Netrin receptor UNC5C,155,-0.01570153805724184,-4.980783586961432,FALSE
Netrin receptor UNC5D,155,0.7413596236411409,-4.4933036327501235,FALSE
Netrin-1,155,7.888896435925851,5.237237211464742,TRUE
Netrin-4,155,0.7709910592486859,-2.3495133295935715,FALSE
"Neural cell adhesion molecule 1, 120 kDa isoform",155,0.24846427654373934,-7.143171651534487,FALSE
Neural cell adhesion molecule L1,154,1.1486662119214233,0.6005260486647025,TRUE
Neural cell adhesion molecule L1-like protein,155,0.4015969094482191,-6.824006798432062,FALSE
Neuregulin-1,155,9.594975333561623,5.577646039739241,TRUE
Neuregulin-4,155,12.350961216589138,6.841865116172023,TRUE
Neurexin-1-beta,155,1.166370163183682,-1.3229246954346834,FALSE
Neurexin-3-beta,155,0.9718421937206538,-2.0413805526817503,FALSE
Neurexophilin-1,155,0.27769825357798417,-4.6272456544597755,FALSE
Neuroblastoma suppressor of tumorigenicity 1,154,1.180340258442631,0.5041240298758941,TRUE
Neurogenic locus notch homolog protein 1,155,-0.08566076803450573,-8.406779083203455,FALSE
Neurogenic locus notch homolog protein 2,155,9.577403058036746,2.4110397905049203,TRUE
Neurogenic locus notch homolog protein 3,155,8.369197124840689,1.883855346029157,TRUE
"Neuroligin-4, X-linked",154,1.2990944493421703,0.6295498089013478,TRUE
Neuronal cell adhesion molecule,154,1.613079722542761,-0.061557154918034984,TRUE
Neuronal growth regulator 1,155,-1.0869054392480273,-5.888543917465438,FALSE
Neuropilin-1,155,-0.7380381148065581,-5.358308958531692,FALSE
Neurotrophin-3,155,2.269523029938121,0.4752363461572714,TRUE
Neurotrophin-4,155,5.066604078457233,2.083215644692916,TRUE
Neutral ceramidase,155,2.983583942786648,-0.19671041608047146,TRUE
Neutrophil collagenase,155,2.4937233370551612,0.3775153060402074,TRUE
Neutrophil elastase,154,2.262829288152947,1.6607969503449531,TRUE
Neutrophil gelatinase-associated lipocalin,155,4.688497995427215,1.5113853530792067,TRUE
Neutrophil-activating peptide 2,155,0.6985661174037778,-5.613781969875919,FALSE
Nicotinamide phosphoribosyltransferase,154,2.901474507090885,1.605601137070704,TRUE
Nidogen-1,154,7.852900190619869,1.972784449092666,TRUE
Nidogen-2,155,8.080756020558463,-2.556932317576808,TRUE
Noggin,154,9.290048624529403,3.4365131318549245,TRUE
Non-histone chromosomal protein HMG-14,155,2.510832608573035,0.05554112774170264,TRUE
Non-receptor tyrosine-protein kinase TYK2,155,-0.004566001003066462,-3.6740508710345887,FALSE
Nuclear receptor subfamily 1 group D member 1,155,4.062656484519527,0.4964407870673618,TRUE
Nucleoside diphosphate kinase A,154,-0.7479662800600563,-1.5407286236469946,FALSE
Nucleoside diphosphate kinase B,154,2.8406346801825353,0.6144919991051967,TRUE
NudC domain-containing protein 3,155,8.60967389293335,4.8556874557050715,TRUE
OCIA domain-containing protein 1,155,0.9528619704989268,-1.921356133357638,FALSE
OX-2 membrane glycoprotein,155,7.186018601855739,-2.9014431918236223,TRUE
Olfactomedin-4,155,-0.45234144531833453,-1.9830810070950082,FALSE
Oncostatin-M,154,1.6226507207248226,0.7491338815029905,TRUE
Opioid-binding protein/cell adhesion molecule,154,6.27237956487756,1.3190764337931875,TRUE
Osteocalcin,154,3.2191668704343903,1.6304338159982446,TRUE
Osteomodulin,154,0.6423991224607069,-0.3021370940642426,TRUE
Osteopontin,154,1.362132059018489,0.7832131389618069,TRUE
Oxidized low-density lipoprotein receptor 1,155,3.2363263692803574,2.027401680187611,TRUE
P-selectin,154,0.35151653214715195,-0.6890340306652416,FALSE
PIK3CA/PIK3R1,155,6.53116059222529,0.08494319204156349,TRUE
PILR alpha-associated neural protein,154,1.6134441426548023,-0.20151257301954784,TRUE
Pancreatic hormone,154,1.9905373838468357,0.9771002628318063,TRUE
Pappalysin-1,154,1.789929032080134,0.23412111862842908,TRUE
Parathyroid hormone,154,7.18750532864738,1.6888912147296493,TRUE
Parathyroid hormone-related protein,154,5.141030068345132,2.643534075537238,TRUE
Peptide YY,154,6.710486325646726,2.6315987743146514,TRUE
Peptidoglycan recognition protein 1,154,6.68171208281813,1.8185121784651077,TRUE
Peptidyl-prolyl cis-trans isomerase A,154,2.527950935275701,0.8766198111346654,TRUE
Peptidyl-prolyl cis-trans isomerase B,154,1.6214617805205265,1.027550260764033,TRUE
Peptidyl-prolyl cis-trans isomerase D,154,2.7580032617218,1.4587373196873272,TRUE
Peptidyl-prolyl cis-trans isomerase E,154,9.943952503878617,3.9082675209451234,TRUE
"Peptidyl-prolyl cis-trans isomerase F, mitochondrial",154,3.0677927303102166,1.5770786314565624,TRUE
Periostin,154,1.4040649575805109,0.3543908870346043,TRUE
Peroxiredoxin-1,155,4.0892873664608915,0.9382274510387137,TRUE
"Peroxiredoxin-5, mitochondrial",155,6.602801786560846,1.8304112414159506,TRUE
Peroxiredoxin-6,155,1.9371052575308922,-2.9098492499016233,FALSE
Peroxisomal targeting signal 1 receptor,155,6.449463377981675,2.6566266290319382,TRUE
Persephin,154,7.1753946638071415,4.825256773580091,TRUE
"Persulfide dioxygenase ETHE1, mitochondrial",155,1.5040834092916262,-2.31497137865796,FALSE
Pescadillo homolog,154,7.9527576289103195,4.321695649231106,TRUE
Phosphatidylethanolamine-binding protein 1,154,3.9901218887028,1.4014154889438197,TRUE
"Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN",154,4.569640031841039,2.7583139050181402,TRUE
"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform",155,1.1174908929514462,-0.8895309428860296,TRUE
Phosphoglucomutase-1,155,1.32649311413165,-2.473750959730832,FALSE
Phosphoglycerate kinase 1,155,-0.9146768949967924,-4.233073763670738,FALSE
Phosphoglycerate mutase 1,155,6.755154842713548,3.73194172997807,TRUE
Phospholipase A2,154,7.26609111493337,2.4736812985679713,TRUE
"Phospholipase A2, membrane associated",154,4.263081853082944,2.2527099820114356,TRUE
Pigment epithelium-derived factor,154,1.9093700504526907,0.8300664557371297,TRUE
Pituitary adenylate cyclase-activating polypeptide 27,155,9.006502613611591,3.1400047475318047,TRUE
Pituitary adenylate cyclase-activating polypeptide 38,155,9.280194804009625,3.414589695190592,TRUE
Placenta growth factor,154,3.5342468036323185,2.0515922370476316,TRUE
Plasma kallikrein,154,6.824939109011615e-4,-1.380710116854371,FALSE
Plasma protease C1 inhibitor,155,0.7345103923919044,-3.9519339537777256,FALSE
Plasma serine protease inhibitor,154,-0.5255168480803362,-5.6570301480314615,FALSE
Plasmin,154,7.797363246436102,3.0203788989619933,TRUE
Plasminogen,154,2.1026302059683437,1.20109066950143,TRUE
Plasminogen activator inhibitor 1,155,0.4945618852123467,-4.051117823445922,FALSE
Platelet endothelial cell adhesion molecule,155,-0.698310756648519,-5.596647627214437,FALSE
Platelet factor 4,155,-1.558682537943344,-10.95782259967282,FALSE
Platelet glycoprotein 4,155,0.557749588920015,-3.5933316779525764,FALSE
Platelet glycoprotein Ib alpha chain,155,-0.4272580414623805,-2.9717145484954792,FALSE
Platelet glycoprotein VI,154,2.117942491071411,0.3291306673385772,TRUE
Platelet receptor Gi24,155,0.07061405044767005,-1.9709567171442721,FALSE
Platelet-activating factor acetylhydrolase,154,3.2817667849960617,1.6748610104109767,TRUE
Platelet-activating factor acetylhydrolase IB subunit beta,154,3.4499422943321476,1.5525793461889643,TRUE
Platelet-derived growth factor C,154,7.371408466084074,4.325795360121094,TRUE
Platelet-derived growth factor receptor alpha,154,8.536132227840378,3.382403080325859,TRUE
Platelet-derived growth factor receptor beta,154,0.9750759327573048,-0.3080681578069918,TRUE
Platelet-derived growth factor subunit A,154,0.42474517770804776,-0.35056590355236067,TRUE
Platelet-derived growth factor subunit B,154,1.0282113019969774,-0.37301858898942497,TRUE
Pleiotrophin,154,1.1949988537916654,0.6214086003202216,TRUE
Plexin-B2,155,-0.055351131390379484,-4.214325560010418,FALSE
Plexin-C1,155,1.2491006783243532,-1.5228434605371437,FALSE
PolyUbiquitin K48-linked,155,4.203276714965816,0.5411049234833873,TRUE
PolyUbiquitin K63-linked,155,11.106071891341145,3.401325236776572,TRUE
Polymeric immunoglobulin receptor,154,1.3621947870330722,0.26409439292146014,TRUE
Prefoldin subunit 5,155,5.235164833204751,1.8823986006169275,TRUE
Pro-opiomelanocortin,154,4.431028060524039,2.3667024402477375,TRUE
Programmed cell death 1 ligand 1,155,2.8340886211607437,-0.41692002171518106,TRUE
Programmed cell death 1 ligand 2,154,1.0928551514644453,0.4003427227189334,TRUE
Prokineticin-1,154,5.892212622668221,2.7771692728765194,TRUE
Prolactin,154,2.5434987642791897,1.0804607578887526,TRUE
Prolactin receptor,154,2.7789041365469647,0.3960312166612981,TRUE
Proliferating cell nuclear antigen,154,4.306396286940348,1.689919197362229,TRUE
Proliferation-associated protein 2G4,155,4.370099194685704,1.7004036910874745,TRUE
Prolyl endopeptidase FAP,154,0.5218942167295125,-0.019254627625021815,TRUE
Properdin,154,-1.022698848507734,-7.684283737600706,FALSE
Proprotein convertase subtilisin/kexin type 7,155,0.2584345030633421,-2.97040994795154,FALSE
Proprotein convertase subtilisin/kexin type 9,155,4.388300435239606,0.9939261149574034,TRUE
Prostaglandin G/H synthase 2,155,2.856060729395464,0.5421474682054744,TRUE
Prostate-specific antigen,154,7.689853090611667,3.940914249559984,TRUE
Proteasome activator complex subunit 1,155,1.2200580012252187,-2.102830221844655,FALSE
Proteasome activator complex subunit 3,155,7.838900207902847,1.8607341835866533,TRUE
Proteasome subunit alpha type-1,155,-1.7343186953597678,-5.709021668691815,FALSE
Proteasome subunit alpha type-2,155,-0.9440233184524811,-3.4164618421723376,FALSE
Proteasome subunit alpha type-6,155,3.4195503006538415,-0.6873183659139889,TRUE
Protein 4.1,155,2.695836886262833,-0.13865617828388893,TRUE
Protein E7_HPV16,155,-0.15649246629810973,-2.536248704231083,FALSE
Protein E7_HPV18,155,0.7054402804930153,-3.914796215644743,FALSE
Protein FAM107A,155,2.5134155921933217,-1.3900599778717964,TRUE
Protein FAM107B,155,5.854729585276096,-0.3719039264633389,TRUE
Protein FAM3B,155,1.2852587412691259,-0.25881577781140497,TRUE
Protein FAM3D,155,1.7454874710414794,0.8201349357985666,TRUE
Protein NOV homolog,154,0.39426000095297353,0.10418095390802844,TRUE
Protein Rev_HV2BE,155,5.124141191783229,2.3109722866868543,TRUE
Protein S100-A12,155,0.8890112111616243,-0.7873181231086089,TRUE
Protein S100-A4,155,4.2415323311133415,0.9406792390767633,TRUE
Protein S100-A6,155,4.500199540982204,0.7146071731683329,TRUE
Protein S100-A7,155,4.5037949559787425,3.179336582473798,TRUE
Protein S100-A9,154,5.0677672530558935,2.3808026832740183,TRUE
Protein SET,154,1.1643731830328523,0.32476441418156854,TRUE
Protein Wnt-7a,155,4.944421793871339,2.1174234013473296,TRUE
Protein Z-dependent protease inhibitor,154,1.405174993339958,0.38594184167741646,TRUE
Protein amnionless,154,3.293973679028127,2.48100282316479,TRUE
Protein deglycase DJ-1,155,10.39139727518856,3.8996601764363454,TRUE
Protein disulfide-isomerase,154,3.4998471669958033,2.49129995855852,TRUE
Protein disulfide-isomerase A3,155,0.8280089461530074,-5.592103630701418,FALSE
Protein jagged-1,155,-0.08545612128087696,-1.7499707416355483,FALSE
Protein jagged-2,155,10.937334857642696,4.223283947050884,TRUE
Protein kinase C alpha type,154,2.521183889043273,1.179463386401812,TRUE
Protein kinase C beta type (splice variant beta-II),154,7.428694113574116,1.4078701282039738,TRUE
Protein kinase C delta type,154,4.059356268863447,1.3689562274023128,TRUE
Protein kinase C gamma type,154,2.9794103309527786,2.157070087996221,TRUE
Protein kinase C iota type,154,4.0255615577855535,1.953047949437848,TRUE
Protein kinase C theta type,154,3.458613694708962,1.771328236400942,TRUE
Protein kinase C zeta type,154,10.578434467654182,5.259245851040857,TRUE
Protein lin-7 homolog B,155,0.7671906703704562,-2.7709403034198545,FALSE
Protein-glutamine gamma-glutamyltransferase E,155,7.952148672875154,4.051142820635836,TRUE
Protein-tyrosine kinase 6,155,11.110820122633868,5.5980998488951945,TRUE
Prothrombin,154,0.27781412868020317,-0.5503039772067341,FALSE
Proto-oncogene tyrosine-protein kinase Src,155,1.8920359675576655,-0.06920374039699531,TRUE
Proto-oncogene tyrosine-protein kinase receptor Ret,154,0.4418814332606905,-0.13791846044220668,TRUE
Proto-oncogene vav,154,2.2773231123342295,1.2166140476253033,TRUE
Pulmonary surfactant-associated protein D,154,3.3526267338447666,0.6839323577877735,TRUE
Pyridoxal kinase,154,0.947670952175431,0.29612665844862335,TRUE
Pyridoxal phosphate phosphatase,154,5.031568805627814,1.7646946889037713,TRUE
Pyruvate kinase PKM,155,0.5256785916272597,-3.034550521179724,FALSE
Quinone oxidoreductase-like protein 1,155,-0.14206384209539064,-2.681134540312148,FALSE
R-spondin-2,155,7.430922356437797,1.7430409339306865,TRUE
R-spondin-3,155,3.784786088145883,-1.1475019556591741,TRUE
R-spondin-4,155,8.747007373450145,5.078319916873384,TRUE
RAC-alpha/beta/gamma serine/threonine-protein kinase,154,1.2529597184731873,0.6110690278438297,TRUE
RAC-beta serine/threonine-protein kinase,154,0.8779068104793034,0.709472515267124,TRUE
RGM domain family member B,154,0.5206974710224379,0.12416184221332639,TRUE
RNA-binding protein 39,155,2.759675890090696,0.645360104887159,TRUE
Rab GDP dissociation inhibitor beta,154,3.8426075802944815,1.361717173848275,TRUE
Ras GTPase-activating protein 1,155,5.019758663187374,0.7288817145966595,TRUE
Ras-related C3 botulinum toxin substrate 1,155,2.6858316384384997,-0.7470093151865675,TRUE
Ras-related C3 botulinum toxin substrate 3,155,0.9829689908890252,-5.071862379990898,FALSE
Receptor tyrosine-protein kinase erbB-2,155,4.233901377100185,0.040436216470451765,TRUE
Receptor tyrosine-protein kinase erbB-3,155,-0.4271975733064331,-2.332723558508839,FALSE
Receptor tyrosine-protein kinase erbB-4,155,-0.45409992233240193,-1.592616297513032,FALSE
Receptor-type tyrosine-protein kinase FLT3,155,1.3575556458921512,-0.14112599975709622,TRUE
Regenerating islet-derived protein 4,155,0.28827730747958635,-1.334120544859688,FALSE
Relaxin receptor 1,155,1.9669461464273759,-0.9782453567299175,TRUE
Renin,154,0.7742066964505504,0.13751997666336302,TRUE
Repulsive guidance molecule A,154,0.6333462492895702,0.22812969100629876,TRUE
Resistin,154,1.5317894629476374,0.6282055129016705,TRUE
Reticulon-4 receptor,154,0.5628732904267132,0.13020407793974972,TRUE
Retinoblastoma-associated protein,154,6.420023626657798,2.3281994448481464,TRUE
Retinoic acid receptor responder protein 2,155,2.372448854179938,0.39634745219333706,TRUE
Retinol-binding protein 4,154,11.592132843290695,8.797968189273142,TRUE
Ribonuclease H1,155,7.191352664960297,4.081205164576655,TRUE
Ribosomal protein S6 kinase alpha-3,155,3.0772227414290363,-0.5399679542048561,TRUE
Ribosomal protein S6 kinase alpha-5,154,4.773398605385,3.4308934017343833,TRUE
Ribosome maturation protein SBDS,154,3.957415921599125,1.7188438732629094,TRUE
Roundabout homolog 2,155,0.07448980032370027,-6.358947697131173,FALSE
Roundabout homolog 3,155,3.7849954971903355,1.1196802290554937,TRUE
S-formylglutathione hydrolase,154,10.253280299726317,3.7711035473108057,TRUE
S-phase kinase-associated protein 1,155,5.191153547911396,0.2115932395112939,TRUE
SH2 domain-containing protein 1A,155,1.3781229108758,-3.3327352058599233,FALSE
SHC-transforming protein 1,155,2.1916659201459483,0.3846778137946554,TRUE
SLAM family member 5,155,0.69359183197857055,-1.4599650251976666,FALSE
